outcome,variable,model,N,N_event,coef,se(coef),exp(coef),exp(coef) lower 95%,exp(coef) upper 95%,p,C,MH_coef,MH_HR,MH_LL,MH_UL,MH_p,HR_CI,MH_CI,Concordance
died,aa_coefs_frailty_cmb_ffs,0,2160,274,0.5110479400600566,0.054718335143837574,1.6670372350136078,1.497507372025967,1.855759240211357,9.668910693424866e-21,0.6243577451631143,,,,,,1.67 (1.5; 1.86),nan (nan; nan),0.62
died,aa_nn_cmb_frailty,8,2125,265,0.4345452866341438,0.05654203158736834,1.544260703296033,1.3822670499851148,1.7252390699539852,1.5257961577950735e-14,0.7188369980545534,0.16574700225138658,1.1802744571662598,1.0495002034672776,1.3273439963487752,0.005669133033118186,1.54 (1.38; 1.73),1.18 (1.05; 1.33),0.72
died,aa_nn_cmb_frailty,9,2075,256,0.4282249415296486,0.05846187726785107,1.5345312219482128,1.368399443738325,1.7208323796894016,2.39152049225554e-13,0.7185418897704287,0.14152001986052137,1.152023567381084,1.0185031709935306,1.303047783844228,0.02434311614596684,1.53 (1.37; 1.72),1.15 (1.02; 1.3),0.72
CVD_inc,aa_nn_cmb_frailty,0,2063,191,0.2702020868767265,0.06016461514801375,1.3102292041084092,1.164488119483009,1.4742104608681699,7.087405977832928e-06,0.6044164212331135,,,,,,1.31 (1.16; 1.47),nan (nan; nan),0.6
CVD_inc,aa_nn_cmb_frailty,1,2063,191,0.3680260646073675,0.05714579430576152,1.4448796987051238,1.291781619475315,1.616122502639544,1.1937506352323096e-10,0.6846236455063767,,,,,,1.44 (1.29; 1.62),nan (nan; nan),0.68
CVD_inc,aa_nn_cmb_frailty,2,2041,191,0.3655758975423377,0.057527433064705695,1.441343835551059,1.287656887643484,1.61337392920173,2.0868461804507022e-10,0.6860710738483491,,,,,,1.44 (1.29; 1.61),nan (nan; nan),0.69
CVD_inc,aa_nn_cmb_frailty,3,2030,190,0.32528322935396653,0.06711991759555176,1.384422699604409,1.213769259449862,1.5790696594578983,1.2578552456931984e-06,0.6892260829792952,,,,,,1.38 (1.21; 1.58),nan (nan; nan),0.69
CVD_inc,aa_nn_cmb_frailty,4,1982,189,0.32381270292127606,0.06821460308152019,1.3823883655682057,1.2093881102110022,1.5801359192500435,2.064861373133593e-06,0.6958290651152902,,,,,,1.38 (1.21; 1.58),nan (nan; nan),0.7
CVD_inc,aa_nn_cmb_frailty,5,2063,191,0.29409048852659664,0.06436230914942814,1.3419053252089705,1.182868807412006,1.5223242768265735,4.893635348494274e-06,0.6317805340081027,0.042549976514675375,1.0434682039745988,0.896344378638503,1.214740582587064,0.5831901861487565,1.34 (1.18; 1.52),1.04 (0.9; 1.21),0.63
CVD_inc,aa_nn_cmb_frailty,6,2063,191,0.3295872849920613,0.06457024196502084,1.3903941734896617,1.225111593114402,1.5779754012118594,3.3198317240066104e-07,0.684407018708259,0.09947964370800642,1.1045959850326847,0.9509996456242816,1.2829997316659083,0.1928262737330055,1.39 (1.23; 1.58),1.1 (0.95; 1.28),0.68
CVD_inc,aa_nn_cmb_frailty,7,2041,191,0.3309405734824207,0.06469839036817207,1.3922770516730383,1.2264625601708183,1.580509223490188,3.135276207117944e-07,0.6869803639958406,0.09093967520401272,1.0952029353720183,0.9431728827361275,1.2717387147177577,0.23299996096591624,1.39 (1.23; 1.58),1.1 (0.94; 1.27),0.69
CVD_inc,aa_nn_cmb_frailty,8,2030,190,0.2917103246119597,0.07366938209946425,1.3387151686309013,1.15872584151453,1.5466629279450566,7.503684206422452e-05,0.6891459234146089,0.08664997628914094,1.0905149068329578,0.9374617760106981,1.268556001382315,0.2614364778197787,1.34 (1.16; 1.55),1.09 (0.94; 1.27),0.69
CVD_inc,aa_nn_cmb_frailty,9,1982,189,0.28808984141549265,0.07414451688187287,1.3338771361503694,1.1534636192347443,1.5425091738265007,0.00010211200312256671,0.6961334776474226,0.09911503603301886,1.1041933142716673,0.9467789990641658,1.2877798055168075,0.20657360045235704,1.33 (1.15; 1.54),1.1 (0.95; 1.29),0.7
cancer_inc,aa_nn_cmb_frailty,0,1955,341,0.05571450717401677,0.051055548525792756,1.0572957902813864,0.9566166627668476,1.1685708932912415,0.2751616873114028,0.5030439962620683,,,,,,1.06 (0.96; 1.17),nan (nan; nan),0.5
cancer_inc,aa_nn_cmb_frailty,1,1955,341,0.11139684075938067,0.048666343457659106,1.1178384226945834,1.0161414483908606,1.2297133841268795,0.022079853125923154,0.535942329053855,,,,,,1.12 (1.02; 1.23),nan (nan; nan),0.54
cancer_inc,aa_nn_cmb_frailty,2,1935,334,0.1418398639138569,0.049941349847382265,1.1523920942008272,1.044937021270296,1.2708972040842736,0.004509532793626382,0.5695726812972672,,,,,,1.15 (1.04; 1.27),nan (nan; nan),0.57
cancer_inc,aa_nn_cmb_frailty,3,1924,334,0.1260994823014593,0.05616481971696301,1.1343950148966573,1.01614744174789,1.2664028830391527,0.02475731945270514,0.5756141238758905,,,,,,1.13 (1.02; 1.27),nan (nan; nan),0.58
cancer_inc,aa_nn_cmb_frailty,4,1878,328,0.13356519637800235,0.05727414340890579,1.1428957763712377,1.0215386162651976,1.278669973752724,0.01969895160683073,0.5813298068376439,,,,,,1.14 (1.02; 1.28),nan (nan; nan),0.58
cancer_inc,aa_nn_cmb_frailty,5,1955,341,0.10983867404731129,0.05361888755068303,1.1160980003610697,1.0047588731971226,1.2397748152711168,0.040510333095101346,0.5360128560669604,-0.018973698605557716,0.9812051689676059,0.8741831317394491,1.1013293995882094,0.7474563644534613,1.12 (1.0; 1.24),0.98 (0.87; 1.1),0.54
cancer_inc,aa_nn_cmb_frailty,6,1955,341,0.11341096123363804,0.05363638222976372,1.1200921528287588,1.0083200042505773,1.2442542303433084,0.034477626030557686,0.5358642455750596,-0.005323112082648248,0.9946910305730325,0.8849636036183322,1.1180236591166695,0.928875996584958,1.12 (1.01; 1.24),0.99 (0.88; 1.12),0.54
cancer_inc,aa_nn_cmb_frailty,7,1935,334,0.14300947747375917,0.0546916929181547,1.1537407361617464,1.0364648385849158,1.2842863903578454,0.008927188519725045,0.569606190424638,-0.0031575369416879874,0.9968474428354255,0.8858574481208128,1.1217434886340831,0.9581878764081759,1.15 (1.04; 1.28),1.0 (0.89; 1.12),0.57
cancer_inc,aa_nn_cmb_frailty,8,1924,334,0.1255781364458802,0.060171620996260625,1.1338037568953978,1.0076732157883095,1.2757220684331223,0.03688818948963448,0.5754843565487082,0.0014553065060014957,1.0014563659784048,0.8899255690775421,1.1269648696556167,0.9807269396530727,1.13 (1.01; 1.28),1.0 (0.89; 1.13),0.58
cancer_inc,aa_nn_cmb_frailty,9,1878,328,0.13325905255638007,0.060911668189830175,1.142545939443483,1.0139710725106574,1.2874245223845577,0.028688355654551242,0.5813541960240206,0.0009039591819637485,1.0009043678762035,0.8877675190634411,1.1284593456297334,0.9882151693343746,1.14 (1.01; 1.29),1.0 (0.89; 1.13),0.58
died,aa_nn_cmb_ffs_frailty,0,2160,274,0.47296201423935713,0.046872674337144433,1.6047404245328296,1.4638841218717051,1.7591500526948787,6.094749904988181e-24,0.6477651463269871,,,,,,1.6 (1.46; 1.76),nan (nan; nan),0.65
died,aa_nn_cmb_ffs_frailty,1,2160,274,0.5155584455626067,0.04400131717090648,1.6745733988125142,1.5362086243322146,1.8254005501560517,1.0444005731435745e-31,0.7031316398526369,,,,,,1.67 (1.54; 1.83),nan (nan; nan),0.7
died,aa_nn_cmb_ffs_frailty,2,2136,268,0.49680995263565264,0.04475803158402625,1.6434701518680068,1.5054409159637738,1.794154862830927,1.2557559841631218e-28,0.7026987015613039,,,,,,1.64 (1.51; 1.79),nan (nan; nan),0.7
died,aa_nn_cmb_ffs_frailty,3,2125,265,0.4868499587927423,0.05154823934165054,1.6271824466430849,1.4708158785066923,1.8001727839324035,3.569323912009412e-21,0.7094812019844291,,,,,,1.63 (1.47; 1.8),nan (nan; nan),0.71
died,aa_nn_cmb_ffs_frailty,4,2075,256,0.4721247985292683,0.054360021365851934,1.6033974728873468,1.4413513549332309,1.783661872077418,3.782515559850656e-18,0.7103662164288812,,,,,,1.6 (1.44; 1.78),nan (nan; nan),0.71
died,aa_nn_cmb_ffs_frailty,5,2160,274,0.43044724100199167,0.05102704003461329,1.5379452019109496,1.3915748345342827,1.6997112806171841,3.2931241265014486e-17,0.6801351413048441,0.1634857814040043,1.1776086111273012,1.0476320030608919,1.323711033024416,0.006148086696998992,1.54 (1.39; 1.7),1.18 (1.05; 1.32),0.68
died,aa_nn_cmb_ffs_frailty,6,2160,274,0.4407285852144454,0.04997953315501799,1.5538389102499781,1.408845395178821,1.7137546584381491,1.1633377070819647e-18,0.7095620901948803,0.20474353793010402,1.2272102917095935,1.0955431438006318,1.3747017710806078,0.000406536446544046,1.55 (1.41; 1.71),1.23 (1.1; 1.37),0.71
died,aa_nn_cmb_ffs_frailty,7,2136,268,0.4279951611136466,0.050419138168648986,1.5341786572334501,1.3898217008866702,1.6935295734762452,2.088821254156787e-17,0.7095736383725465,0.19605035654862013,1.2165881669730219,1.084532208366094,1.364723662977799,0.0008252621990600524,1.53 (1.39; 1.69),1.22 (1.08; 1.36),0.71
died,aa_nn_cmb_ffs_frailty,8,2125,265,0.42130717477490714,0.057028958901666336,1.5239523262316108,1.3627878199574084,1.7041762911407012,1.495019397099268e-13,0.7153543176778208,0.18031774141738036,1.1975978291053804,1.0656798919891255,1.3458455686921746,0.0024593879094342995,1.52 (1.36; 1.7),1.2 (1.07; 1.35),0.72
died,aa_nn_cmb_ffs_frailty,9,2075,256,0.4205045023128422,0.059107112649674595,1.52272958246287,1.3561593404067716,1.70975881094626,1.1249920787580377e-12,0.7154788910255672,0.15577062264078423,1.1685581315679663,1.034164005388292,1.3204173610170362,0.012459071369945202,1.52 (1.36; 1.71),1.17 (1.03; 1.32),0.72
CVD_inc,aa_nn_cmb_ffs_frailty,0,2063,191,0.29132975019318696,0.060681529121688935,1.3382057848190694,1.1881484114345278,1.5072146756153806,1.5790478155208253e-06,0.5973184367841521,,,,,,1.34 (1.19; 1.51),nan (nan; nan),0.6
CVD_inc,aa_nn_cmb_ffs_frailty,1,2063,191,0.38349063105628584,0.05678859567085295,1.467397804416908,1.3128325158528493,1.6401607138811247,1.4486740128183372e-11,0.6857805247899411,,,,,,1.47 (1.31; 1.64),nan (nan; nan),0.69
CVD_inc,aa_nn_cmb_ffs_frailty,2,2041,191,0.37992613982122747,0.0572594371840684,1.4621765888215539,1.3069546093621998,1.6358336866352006,3.241272147288831e-11,0.6885797820501461,,,,,,1.46 (1.31; 1.64),nan (nan; nan),0.69
CVD_inc,aa_nn_cmb_ffs_frailty,3,2030,190,0.34826292231911876,0.06769521387542213,1.416604657762581,1.240584626134281,1.6175992464519116,2.6813097208845e-07,0.6903530321534159,,,,,,1.42 (1.24; 1.62),nan (nan; nan),0.69
CVD_inc,aa_nn_cmb_ffs_frailty,4,1982,189,0.35198554556565226,0.06917142146726553,1.4218879709837122,1.2416138815176598,1.6283366609568806,3.607206709050521e-07,0.6981387348035332,,,,,,1.42 (1.24; 1.63),nan (nan; nan),0.7
CVD_inc,aa_nn_cmb_ffs_frailty,5,2063,191,0.318792409132726,0.0649280537082597,1.3754657611365895,1.211108144351989,1.562128096390049,9.110740412461909e-07,0.6259730921862253,0.030936156674228596,1.031419652523577,0.8854382157234708,1.201468923207283,0.6911351597239264,1.38 (1.21; 1.56),1.03 (0.89; 1.2),0.63
CVD_inc,aa_nn_cmb_ffs_frailty,6,2063,191,0.34788858284740426,0.06403862921523704,1.4160744659654159,1.2490398997209493,1.6054466263305431,5.557613367785913e-08,0.6849785447288247,0.09353784722359004,1.0980521607805205,0.9451391293870754,1.275704825147469,0.22150975708206833,1.42 (1.25; 1.61),1.1 (0.95; 1.28),0.68
CVD_inc,aa_nn_cmb_ffs_frailty,7,2041,191,0.34784789627421286,0.06407330025712717,1.4160168519200789,1.2489042106893344,1.6054904033151833,5.6700674437014157e-08,0.6883652828358662,0.08671237814661631,1.0905829591120209,0.9392002596237881,1.266365909206577,0.25542340607983843,1.42 (1.25; 1.61),1.09 (0.94; 1.27),0.69
CVD_inc,aa_nn_cmb_ffs_frailty,8,2030,190,0.31697856176572115,0.07407362717299507,1.3729731374901686,1.1874366644477634,1.5874996054179218,1.8753559448068002e-05,0.6901031229223348,0.08104715939560381,1.084422036048697,0.9323063337089688,1.2613570344305904,0.29325758905906124,1.37 (1.19; 1.59),1.08 (0.93; 1.26),0.69
CVD_inc,aa_nn_cmb_ffs_frailty,9,1982,189,0.3184564701749153,0.07493573436823096,1.3750037662076813,1.1871852031010772,1.5925361537077198,2.1403048921171443e-05,0.6978294903264463,0.09279080360368992,1.0972321742404827,0.9407393016411626,1.279757784210999,0.23725613287427405,1.38 (1.19; 1.59),1.1 (0.94; 1.28),0.7
cancer_inc,aa_nn_cmb_ffs_frailty,0,1955,341,0.03393400975705121,0.052042828662988275,1.0345163364911785,0.9341968899021627,1.1456086634790794,0.5143753220121696,0.4893390863225452,,,,,,1.03 (0.93; 1.15),nan (nan; nan),0.49
cancer_inc,aa_nn_cmb_ffs_frailty,1,1955,341,0.09281355062804438,0.04944106762637346,1.0972571332913437,0.9959191879587832,1.2089065369112706,0.0604829885124925,0.5251063572545849,,,,,,1.1 (1.0; 1.21),nan (nan; nan),0.53
cancer_inc,aa_nn_cmb_ffs_frailty,2,1935,334,0.11796225322390777,0.05047819592978597,1.125201637831446,1.0192089703868201,1.2422170159060257,0.019444634564258365,0.5613191254633281,,,,,,1.13 (1.02; 1.24),nan (nan; nan),0.56
cancer_inc,aa_nn_cmb_ffs_frailty,3,1924,334,0.09475654081488986,0.05842838045301411,1.0993911656643862,0.9804329878582311,1.232782811379321,0.10485573406644454,0.5711137929692062,,,,,,1.1 (0.98; 1.23),nan (nan; nan),0.57
cancer_inc,aa_nn_cmb_ffs_frailty,4,1878,328,0.09748520826726192,0.05998365429638888,1.1023951351085157,0.9801196785397368,1.239925144367614,0.10412075546510975,0.5759587660155657,,,,,,1.1 (0.98; 1.24),nan (nan; nan),0.58
cancer_inc,aa_nn_cmb_ffs_frailty,5,1955,341,0.08777980425504399,0.05482536242757738,1.0917476973614,0.9805163762549632,1.2155972746180697,0.10935914889978315,0.5213860573132735,-0.010053990644657947,0.989996381763367,0.8812996262707496,1.1120994570845961,0.8654575026385648,1.09 (0.98; 1.22),0.99 (0.88; 1.11),0.52
cancer_inc,aa_nn_cmb_ffs_frailty,6,1955,341,0.0913688037120192,0.05470816261537862,1.0956730190295743,0.9842678391848493,1.2196876874729656,0.09489704427591988,0.525272599499762,0.003704116401310231,1.0037109851186918,0.8923337580997296,1.1289898342446674,0.950782563318206,1.1 (0.98; 1.22),1.0 (0.89; 1.13),0.53
cancer_inc,aa_nn_cmb_ffs_frailty,7,1935,334,0.11509853601067861,0.0554657984733194,1.1219839879514701,1.006408012651731,1.250832717341561,0.03797483276021085,0.5612881939611397,0.007560902440207622,1.0075895582387675,0.8947743953986977,1.1346287098653745,0.9006833908561352,1.12 (1.01; 1.25),1.01 (0.89; 1.13),0.56
cancer_inc,aa_nn_cmb_ffs_frailty,8,1924,334,0.0896079528197467,0.06285216184902226,1.0937453998394264,0.9669775298635533,1.23713215946053,0.15395667641088195,0.5710644813848769,0.013543537304713383,1.013635666454427,0.8999994657938459,1.1416198601876282,0.8233449777107672,1.09 (0.97; 1.24),1.01 (0.9; 1.14),0.57
cancer_inc,aa_nn_cmb_ffs_frailty,9,1878,328,0.09228584825875935,0.06397999310354258,1.096678260852003,0.9674295880312191,1.243194567030921,0.1491846891611619,0.5756877750558241,0.014449145799140525,1.0145540393045844,0.8993550870846182,1.1445088969318322,0.8142339728078816,1.1 (0.97; 1.24),1.01 (0.9; 1.14),0.58
died,aa_Gaddprot,0,2160,274,0.5813479586319367,0.05468977697275639,1.7884475600082823,1.6066607638619506,1.9908027549083833,2.1629774400902483e-26,0.638187954582969,,,,,,1.79 (1.61; 1.99),nan (nan; nan),0.64
died,aa_Gaddprot,1,2160,274,0.5726440870917742,0.04141135827894254,1.7729486901219316,1.6347327189119112,1.922850764189332,1.7230408334766367e-43,0.733475217655467,,,,,,1.77 (1.63; 1.92),nan (nan; nan),0.73
died,aa_Gaddprot,2,2136,268,0.566615852452883,0.042589141464635154,1.7622930889156558,1.621161178038639,1.9157113884242438,2.187267526627703e-40,0.7332567846671577,,,,,,1.76 (1.62; 1.92),nan (nan; nan),0.73
died,aa_Gaddprot,3,2125,265,0.5255143757638302,0.0480448851829411,1.6913286031116506,1.5393313459009028,1.8583344328828881,7.586485784068511e-28,0.7359047062154996,,,,,,1.69 (1.54; 1.86),nan (nan; nan),0.74
died,aa_Gaddprot,4,2075,256,0.5199721468468196,0.05153681029227684,1.6819808005775565,1.5203823583886655,1.8607552224624713,6.158526984126663e-24,0.7357031270990946,,,,,,1.68 (1.52; 1.86),nan (nan; nan),0.74
died,aa_Gaddprot,5,2160,274,0.5500506145949533,0.04378114713884558,1.7333407479870397,1.5908065360531611,1.88864584130164,3.3457456818321567e-36,0.7359336093756036,0.12893114696250607,1.137611793441641,1.017484893107285,1.271921186589105,0.023549880766696958,1.73 (1.59; 1.89),1.14 (1.02; 1.27),0.74
died,aa_Gaddprot,6,2160,274,0.5134768563538236,0.047719038637175255,1.671091250354907,1.5218843321041218,1.8349265500038476,5.292888374731441e-27,0.7370750055313814,0.15909825380485665,1.1724531390035062,1.046329286934655,1.3137798782124925,0.006146039850517137,1.67 (1.52; 1.83),1.17 (1.05; 1.31),0.74
died,aa_Gaddprot,7,2136,268,0.5149208690032511,0.04850702368696257,1.67350607035447,1.5217315278744616,1.840418310465802,2.52742654459735e-26,0.7369650620333059,0.14384878852939767,1.1547094900029828,1.0281174087545313,1.296888852332715,0.01518216307546688,1.67 (1.52; 1.84),1.15 (1.03; 1.3),0.74
died,aa_Gaddprot,8,2125,265,0.4729990025074683,0.05321175711275826,1.604799782199663,1.4458622769038798,1.7812086130796088,6.166452499517374e-19,0.7395124247472574,0.14301872173850744,1.1537514016958599,1.0246332431065424,1.2991402590836572,0.018184917912863613,1.6 (1.45; 1.78),1.15 (1.02; 1.3),0.74
died,aa_Gaddprot,9,2075,256,0.47929381105123764,0.056308728474589384,1.614933551185286,1.4461874245749704,1.8033695566882724,1.7111804123490458e-17,0.7394301594064384,0.11420649921284959,1.1209835832129,0.989396663304474,1.2700711862479055,0.07303046894806431,1.61 (1.45; 1.8),1.12 (0.99; 1.27),0.74
CVD_inc,aa_Gaddprot,0,2063,191,0.1671396266933305,0.07897619976487745,1.1819192812688042,1.0124256847411912,1.3797883721135225,0.03431683076622526,0.5160280785203007,,,,,,1.18 (1.01; 1.38),nan (nan; nan),0.52
CVD_inc,aa_Gaddprot,1,2063,191,0.2975883339832214,0.060079635168992576,1.3466073212877383,1.197019135720363,1.514889130535468,7.299109708607593e-07,0.6624217032397229,,,,,,1.35 (1.2; 1.51),nan (nan; nan),0.66
CVD_inc,aa_Gaddprot,2,2041,191,0.29063803908678815,0.0610320055260923,1.3372804530830773,1.1865115203275087,1.5072074561100401,1.916272006733368e-06,0.6628538654157321,,,,,,1.34 (1.19; 1.51),nan (nan; nan),0.66
CVD_inc,aa_Gaddprot,3,2030,190,0.23524749247127832,0.0664290130661118,1.2652218628726302,1.1107650579836392,1.4411565711265533,0.0003981054176628882,0.6739721893463223,,,,,,1.27 (1.11; 1.44),nan (nan; nan),0.67
CVD_inc,aa_Gaddprot,4,1982,189,0.24480684156986257,0.06801169415592716,1.2773745537103234,1.117960865948844,1.459519559373656,0.00031885219489572467,0.6810674732793444,,,,,,1.28 (1.12; 1.46),nan (nan; nan),0.68
