type,outcome,variable,model,N,Ncase,Coef,Std Err,t-value,P,LL,UL,R-squared,MH_coef,MH_LL,MH_UL,MH_p,Beta_CI,R2
linear,smokingyn,aa_coefs_mort_cmb_ffs,5,993,,1.016654234054462,0.07739205469217263,13.136416110131853,1.924770978329123e-36,0.8647821675060564,1.1685263006028674,0.32814905655620474,,,,,1.02 (0.86; 1.17),0.33
linear,smokingyn,aa_coefs_mort_cmb_ffs,6,583,,0.748663379336897,0.1032939769338502,7.247889969580157,1.3573680302040105e-12,0.5457875516528429,0.9515392070209511,0.2397644756351336,0.3654112490934541,0.29312391402045823,0.43769858416645,1.465963160455207e-21,0.75 (0.55; 0.95),0.24
linear,smokingyn,aa_coefs_mort_cmb_ffs,7,583,,0.748663379336897,0.1032939769338502,7.247889969580157,1.3573680302040105e-12,0.5457875516528429,0.9515392070209511,0.2397644756351336,0.3654112490934541,0.29312391402045823,0.43769858416645,1.465963160455207e-21,0.75 (0.55; 0.95),0.24
linear,smokingyn,aa_coefs_mort_cmb_ffs,8,583,,0.7169555528169336,0.0921663879749398,7.778926445635203,3.371656065548713e-14,0.5359343516885737,0.8979767539452934,0.39625820331151984,0.34723747391557347,0.28269686672868244,0.4117780811024645,5.502749838460009e-24,0.72 (0.54; 0.9),0.4
linear,smokingyn,aa_coefs_mort_cmb_ffs,9,581,,0.7080657859392945,0.09218798074256739,7.680673556746517,6.835115319992457e-14,0.5270001997404105,0.8891313721381785,0.3985594293240612,0.3419418012681412,0.27711595582430915,0.4067676467119733,3.525212011701551e-23,0.71 (0.53; 0.89),0.4
linear,smokingyn,aa_coefs_mort_cmb_ffs,10,581,,0.756386931578481,0.09191735520313522,8.228989290508668,1.2687248571670855e-15,0.5758522174735751,0.936921645683387,0.41400638585315963,0.3056979548976928,0.23909509223413683,0.3723008175612488,2.9090982591080558e-18,0.76 (0.58; 0.94),0.41
linear,smokingyn,aa_coefs_mort_cmb_ffs,11,581,,0.7578987967118401,0.09228641419567518,8.21246337629789,1.444052431637865e-15,0.5766378800197072,0.9391597134039731,0.4157757813267191,0.29811578407020206,0.23053016034650464,0.3657014077938995,4.6689157265803404e-17,0.76 (0.58; 0.94),0.42
linear,smokingyn,aa_nn_cmb_mort,0,996,,1.137014594299823,0.08567101732028125,13.271869879274249,3.965200790155674e-37,0.9688977792161275,1.3051314093835187,0.15053083326394567,,,,,1.14 (0.97; 1.31),0.15
linear,smokingyn,aa_nn_cmb_mort,1,996,,1.1407708533522523,0.08562076623633981,13.323530067499883,2.205800634109701e-37,0.9727526486557213,1.308789058048783,0.15152706813067296,,,,,1.14 (0.97; 1.31),0.15
linear,smokingyn,aa_nn_cmb_mort,2,996,,1.0995029766096804,0.08043799837198334,13.668949984621182,4.229921786767037e-39,0.9416550004429348,1.2573509527764262,0.25334470964454814,,,,,1.1 (0.94; 1.26),0.25
linear,smokingyn,aa_nn_cmb_mort,3,993,,1.0865324197172719,0.0804092955277105,13.512522558325772,2.635500410877401e-38,0.9287399899409331,1.2443248494936106,0.257316493712339,,,,,1.09 (0.93; 1.24),0.26
linear,smokingyn,aa_nn_cmb_mort,4,993,,1.1166340640251422,0.08001991487490552,13.954452035730943,1.5812984694788068e-40,0.9596055466797834,1.2736625813705011,0.2708890155499293,,,,,1.12 (0.96; 1.27),0.27
linear,smokingyn,aa_nn_cmb_mort,5,993,,1.098683540136975,0.08016076089651279,13.706001887324534,2.897323883274593e-39,0.9413782397173274,1.2559888405566226,0.27921815473421996,,,,,1.1 (0.94; 1.26),0.28
linear,smokingyn,aa_nn_cmb_mort,6,583,,0.8879493723769578,0.10231412715433563,8.678658530092639,4.0461351508473393e-17,0.686998030911034,1.0889007138428817,0.2541193002283928,0.33962942184948336,0.26802780661645775,0.41123103708250897,2.483175256650766e-19,0.89 (0.69; 1.09),0.25
linear,smokingyn,aa_nn_cmb_mort,7,583,,0.8879493723769578,0.10231412715433563,8.678658530092639,4.0461351508473393e-17,0.686998030911034,1.0889007138428817,0.2541193002283928,0.33962942184948336,0.26802780661645775,0.41123103708250897,2.483175256650766e-19,0.89 (0.69; 1.09),0.25
linear,smokingyn,aa_nn_cmb_mort,8,583,,0.8610952205577981,0.09442021951778104,9.119818032149759,1.2314697332433661e-18,0.6756473374036975,1.0465431037118986,0.36636943431280944,0.32423759682335573,0.2581187173457952,0.39035647630091624,1.826336136377564e-20,0.86 (0.68; 1.05),0.37
linear,smokingyn,aa_nn_cmb_mort,9,581,,0.8574549173510697,0.09467914705151571,9.056428411680994,2.0777955048140126e-18,0.6714964537465267,1.0434133809556128,0.36561517000793853,0.3224099277601943,0.2558323142353395,0.3889875412850491,5.060691960142663e-20,0.86 (0.67; 1.04),0.37
linear,smokingyn,aa_nn_cmb_mort,10,581,,0.8723495382805634,0.09552664266122854,9.1320024861988,1.1362406464631736e-18,0.6847258290894817,1.059973247471645,0.3670828365345149,0.3112380412998536,0.2420199067286864,0.3804561758710208,1.2465134753496227e-17,0.87 (0.68; 1.06),0.37
linear,smokingyn,aa_nn_cmb_mort,11,581,,0.8646953859494947,0.09554180168788004,9.05044044254386,2.2087011827958165e-18,0.677040521392251,1.0523502505067384,0.3738320042231351,0.2974999139108986,0.2275302188583869,0.3674696089634103,5.1048630708302e-16,0.86 (0.68; 1.05),0.37
linear,smokingyn,aa_nn_cmb_ffs_mort,0,996,,1.0539719223469102,0.08673273225873455,12.151951113482514,8.866472916304442e-32,0.88377164730718,1.2241721973866404,0.12934554358704797,,,,,1.05 (0.88; 1.22),0.13
linear,smokingyn,aa_nn_cmb_ffs_mort,1,996,,1.0908089777813708,0.0862733013523858,12.64364479720012,4.367945339103775e-34,0.9215102685586731,1.2601076870040684,0.13854498013921257,,,,,1.09 (0.92; 1.26),0.14
linear,smokingyn,aa_nn_cmb_ffs_mort,2,996,,1.0460362352061092,0.0801656780769475,13.04842995529914,4.950144406666241e-36,0.8887226483617054,1.203349822050513,0.2583917075924276,,,,,1.05 (0.89; 1.2),0.26
linear,smokingyn,aa_nn_cmb_ffs_mort,3,993,,1.0276254679227679,0.07984710492667363,12.869915181852518,3.706859189379412e-35,0.8709362616027826,1.1843146742427533,0.2676652993137538,,,,,1.03 (0.87; 1.18),0.27
linear,smokingyn,aa_nn_cmb_ffs_mort,4,993,,1.0691270369307369,0.07877133496058435,13.572539267814966,1.3320631406281593e-38,0.9145486928083757,1.223705381053098,0.2934646717325363,,,,,1.07 (0.91; 1.22),0.29
linear,smokingyn,aa_nn_cmb_ffs_mort,5,993,,1.060542495985284,0.07909504724829947,13.40845644425714,8.841945562399542e-38,0.9053285230894599,1.2157564688811082,0.29825592077426333,,,,,1.06 (0.91; 1.22),0.3
linear,smokingyn,aa_nn_cmb_ffs_mort,6,583,,0.7987612582127467,0.10306746254724469,7.74988768008726,4.138981287707219e-14,0.5963303189435744,1.001192197481919,0.24309507581807954,0.3546401246779206,0.2825113092190344,0.42676894013680683,1.468735748977052e-20,0.8 (0.6; 1.0),0.24
linear,smokingyn,aa_nn_cmb_ffs_mort,7,583,,0.7987612582127467,0.10306746254724469,7.74988768008726,4.138981287707219e-14,0.5963303189435744,1.001192197481919,0.24309507581807954,0.3546401246779206,0.2825113092190344,0.42676894013680683,1.468735748977052e-20,0.8 (0.6; 1.0),0.24
linear,smokingyn,aa_nn_cmb_ffs_mort,8,583,,0.7701789504404517,0.09413008940284233,8.18206967959382,1.778263861375182e-15,0.5853009030262957,0.9550569978546077,0.3702574335028366,0.3382577833909324,0.27234207097017826,0.4041734958116865,4.0289751134120517e-22,0.77 (0.59; 0.96),0.37
linear,smokingyn,aa_nn_cmb_ffs_mort,9,581,,0.7621885602152317,0.09423194147262769,8.088431038392972,3.5889965704399055e-15,0.5771084490774694,0.9472686713529941,0.37159389777395413,0.3336263733456151,0.2673632311813987,0.39988951550983154,2.1023603005495923e-21,0.76 (0.58; 0.95),0.37
linear,smokingyn,aa_nn_cmb_ffs_mort,10,581,,0.8053516800678522,0.09424752399571816,8.54506989599473,1.1572783965687056e-16,0.6202402855759241,0.9904630745597802,0.38391910233502624,0.3012513651765416,0.23296007368763133,0.3695426566654519,4.612878938493842e-17,0.81 (0.62; 0.99),0.38
linear,smokingyn,aa_nn_cmb_ffs_mort,11,581,,0.8122396131522812,0.0946333060956329,8.583020573448655,8.704120187938184e-17,0.626369136311222,0.9981100899933404,0.385683700372515,0.29537916079826254,0.22607479922725404,0.36468352236927104,4.3866497148678223e-16,0.81 (0.63; 1.0),0.39
linear,smokingyn,aa_nn_cmb_frailty,0,996,,0.580657363778387,0.09110944445110872,6.373185209026054,2.828467171574157e-10,0.40186843253571786,0.7594462950210561,0.039258460361026204,,,,,0.58 (0.4; 0.76),0.04
linear,smokingyn,aa_nn_cmb_frailty,1,996,,0.6536336814586188,0.0906107783126932,7.213641617810214,1.0789984507320793e-12,0.4758233094253856,0.8314440534918519,0.049746465971774234,,,,,0.65 (0.48; 0.83),0.05
linear,smokingyn,aa_nn_cmb_frailty,2,996,,0.680220235455883,0.08870389975343536,7.668436645363375,4.140101765721936e-14,0.5061516194091853,0.8542888515025806,0.09200582286792647,,,,,0.68 (0.51; 0.85),0.09
linear,smokingyn,aa_nn_cmb_frailty,3,993,,0.6543995760231578,0.08785022054708459,7.4490373723355985,2.0458365297373698e-13,0.4820053314829281,0.8267938205633875,0.11350359886528893,,,,,0.65 (0.48; 0.83),0.11
linear,smokingyn,aa_nn_cmb_frailty,4,993,,0.7609915210809267,0.07931426296016902,9.594636483769515,6.6347151561767286e-21,0.6053477524460134,0.9166352897158401,0.2836915790657091,,,,,0.76 (0.61; 0.92),0.28
linear,smokingyn,aa_nn_cmb_frailty,5,993,,0.7440076447468422,0.07925615323637811,9.387380214226031,4.119031343598077e-20,0.5884775218348421,0.8995377676588423,0.29539429248523674,,,,,0.74 (0.59; 0.9),0.3
linear,smokingyn,aa_nn_cmb_frailty,6,583,,0.4014468761883842,0.10734480372527716,3.7397886274568966,0.00020245410813203343,0.19061497146566814,0.6122787809111003,0.1789677530460907,0.3732224950065811,0.29810030467593474,0.4483446853372275,6.261927015763483e-21,0.4 (0.19; 0.61),0.18
linear,smokingyn,aa_nn_cmb_frailty,7,583,,0.4014468761883842,0.10734480372527716,3.7397886274568966,0.00020245410813203343,0.19061497146566814,0.6122787809111003,0.1789677530460907,0.3732224950065811,0.29810030467593474,0.4483446853372275,6.261927015763483e-21,0.4 (0.19; 0.61),0.18
linear,smokingyn,aa_nn_cmb_frailty,8,583,,0.41602425355096,0.10529258599319585,3.9511258046017033,8.738633672849075e-05,0.209222285879384,0.6228262212225361,0.21204449930145952,0.3815777185569488,0.3078453354008838,0.4553101017130137,1.9188820704016624e-22,0.42 (0.21; 0.62),0.21
linear,smokingyn,aa_nn_cmb_frailty,9,581,,0.40274452785444836,0.10478690360584492,3.843462436578607,0.00013480933102173493,0.1969335102518312,0.6085555454570655,0.2229336005264264,0.37233125462201777,0.2986459481105406,0.4460165611334949,1.5508463170724992e-21,0.4 (0.2; 0.61),0.22
linear,smokingyn,aa_nn_cmb_frailty,10,581,,0.537505117640318,0.09732150730141918,5.52298389682339,5.053742951304185e-08,0.34635611799720245,0.7286541172834337,0.3430754423786243,0.2712524815842072,0.2007337969388336,0.34177116622958076,1.658876284584915e-13,0.54 (0.35; 0.73),0.34
linear,smokingyn,aa_nn_cmb_frailty,11,581,,0.5381964445947065,0.0972812571198239,5.532375511264166,4.810163007396793e-08,0.34712509356014953,0.7292677956292635,0.35082414101198744,0.2552645494885882,0.18402097050275742,0.3265081284744189,5.61599792900064e-12,0.54 (0.35; 0.73),0.35
linear,smokingyn,aa_nn_cmb_ffs_frailty,0,996,,0.5015584383441795,0.09158083690459048,5.476674545644372,5.490160580339964e-08,0.32184446850137827,0.6812724081869806,0.02929115320117015,,,,,0.5 (0.32; 0.68),0.03
linear,smokingyn,aa_nn_cmb_ffs_frailty,1,996,,0.574745313769136,0.09114714970191719,6.305686087263865,4.309290092312208e-10,0.3958823914980406,0.7536082360402313,0.03846309832775552,,,,,0.57 (0.4; 0.75),0.04
linear,smokingyn,aa_nn_cmb_ffs_frailty,2,996,,0.5984920074665692,0.08966724372674684,6.674589098449616,4.1161013663034523e-11,0.4225329677442793,0.774451047188859,0.07217669479726263,,,,,0.6 (0.42; 0.77),0.07
linear,smokingyn,aa_nn_cmb_ffs_frailty,3,993,,0.573785657059991,0.0888456145774818,6.458232742141655,1.6583671731379508e-10,0.39943808558647026,0.7481332285335116,0.09330075025889917,,,,,0.57 (0.4; 0.75),0.09
linear,smokingyn,aa_nn_cmb_ffs_frailty,4,993,,0.6908885214653211,0.07847851883843257,8.803536709041182,5.837381909336893e-18,0.5368847903200944,0.8448922526105478,0.29870770612169684,,,,,0.69 (0.54; 0.84),0.3
linear,smokingyn,aa_nn_cmb_ffs_frailty,5,993,,0.6847743433852954,0.07867046349166677,8.704338489855607,1.3238509424486503e-17,0.5303935621239249,0.839155124646666,0.305769651388235,,,,,0.68 (0.53; 0.84),0.31
linear,smokingyn,aa_nn_cmb_ffs_frailty,6,583,,0.2865853973644348,0.10635281820782498,2.6946666970725284,0.007250092651783221,0.07770181420777272,0.49546898052109684,0.19407214278933194,0.4105578268281867,0.3361298491865682,0.4849858044698052,4.916862398567893e-25,0.29 (0.08; 0.5),0.19
linear,smokingyn,aa_nn_cmb_ffs_frailty,7,583,,0.2865853973644348,0.10635281820782498,2.6946666970725284,0.007250092651783221,0.07770181420777272,0.49546898052109684,0.19407214278933194,0.4105578268281867,0.3361298491865682,0.4849858044698052,4.916862398567893e-25,0.29 (0.08; 0.5),0.19
linear,smokingyn,aa_nn_cmb_ffs_frailty,8,583,,0.3012112543208875,0.1042636532400174,2.88893823456859,0.00401008967610245,0.09643018219434812,0.5059923264474269,0.22736925977701306,0.418940837121972,0.34592897633966735,0.49195269790427665,9.006437337409303e-27,0.3 (0.1; 0.51),0.23
linear,smokingyn,aa_nn_cmb_ffs_frailty,9,581,,0.28730491887231047,0.10356930372070329,2.7740354385995434,0.0057160864915994924,0.08388537828419163,0.4907244594604293,0.24088734986559734,0.40915976753544875,0.33633066745490575,0.48198886761599175,8.161309969777079e-26,0.29 (0.08; 0.49),0.24
linear,smokingyn,aa_nn_cmb_ffs_frailty,10,581,,0.43418393959072965,0.09427128689750033,4.605685929192957,5.065436953493951e-06,0.24902587242561527,0.619342006755844,0.3836083946402925,0.29899142215492286,0.23068291218447132,0.3672999321253744,7.758101935987057e-17,0.43 (0.25; 0.62),0.38
linear,smokingyn,aa_nn_cmb_ffs_frailty,11,581,,0.44147605866888234,0.0945403118106583,4.669712318625028,3.761090161391041e-06,0.2557882330824909,0.6271638842552738,0.38689046019428763,0.2899209174578297,0.22068465991716552,0.3591571749984939,1.3195458631635202e-15,0.44 (0.26; 0.63),0.39
linear,smokingyn,aa_GDF15,0,996,,0.5266398418744725,0.0914390800819783,5.759461287256189,1.1242808543996424e-08,0.34720404901940166,0.7060756347295434,0.03229392339277737,,,,,0.53 (0.35; 0.71),0.03
linear,smokingyn,aa_GDF15,1,996,,0.7399401975275318,0.08994060616315346,8.226986998345001,5.973550793662871e-16,0.5634449401137178,0.9164354549413458,0.06375094541861093,,,,,0.74 (0.56; 0.92),0.06
linear,smokingyn,aa_GDF15,2,996,,0.7146190996175603,0.08821028827353092,8.101312370747513,1.5861843270842134e-15,0.5415191249430071,0.8877190742921135,0.10208315451630345,,,,,0.71 (0.54; 0.89),0.1
linear,smokingyn,aa_GDF15,3,993,,0.6963616301498103,0.08786313044422371,7.925527199282603,6.099415837816985e-15,0.5239420516724485,0.8687812086271722,0.11324303222830423,,,,,0.7 (0.52; 0.87),0.11
linear,smokingyn,aa_GDF15,4,993,,0.7384460561627362,0.08691765726032996,8.495926828204675,7.151034201748276e-17,0.5678816301438089,0.9090104821816635,0.1397721572401016,,,,,0.74 (0.57; 0.91),0.14
linear,smokingyn,aa_GDF15,5,993,,0.7458149294136888,0.08753322078475659,8.52036429971703,5.891203263606441e-17,0.5740421139083348,0.9175877449190427,0.14053935556597208,,,,,0.75 (0.57; 0.92),0.14
linear,smokingyn,aa_GDF15,6,583,,0.41792786590838876,0.10783088520885377,3.875771446176291,0.0001184237089809729,0.2061412667666007,0.6297144650501768,0.17151527951557355,0.36057861219794474,0.28511625164518967,0.4360409727506998,1.41305241677622e-19,0.42 (0.21; 0.63),0.17
linear,smokingyn,aa_GDF15,7,583,,0.41792786590838876,0.10783088520885377,3.875771446176291,0.0001184237089809729,0.2061412667666007,0.6297144650501768,0.17151527951557355,0.36057861219794474,0.28511625164518967,0.4360409727506998,1.41305241677622e-19,0.42 (0.21; 0.63),0.17
linear,smokingyn,aa_GDF15,8,583,,0.4010100064073018,0.10502355000112712,3.818286531001838,0.0001488753473190919,0.19473644415011918,0.6072835686644844,0.21606600868214354,0.35088190924449114,0.2773379217353074,0.42442589675367487,1.5950768565575878e-19,0.4 (0.19; 0.61),0.22
linear,smokingyn,aa_GDF15,9,581,,0.391667624818344,0.10482631291933926,3.736348383441862,0.00020530862514295663,0.18577920373653062,0.5975560459001574,0.22234899670830255,0.3443829311430331,0.2706699123197659,0.4180959499663003,7.918242664947276e-19,0.39 (0.19; 0.6),0.22
linear,smokingyn,aa_GDF15,10,581,,0.424649630584623,0.10539610730890375,4.029082680824485,6.352022311418577e-05,0.21764132340767864,0.6316579377615674,0.2295455178599577,0.3196443879199838,0.24327488789623974,0.3960138879437278,1.3494138154374396e-15,0.42 (0.22; 0.63),0.23
linear,smokingyn,aa_GDF15,11,581,,0.426433716891571,0.1059354629904981,4.025410423040489,6.451975649633576e-05,0.21836453033558195,0.63450290344756,0.23018432315803017,0.3240223486299221,0.24644089308121359,0.40160380417863056,1.5471978491936441e-15,0.43 (0.22; 0.63),0.23
linear,smokingyn,aa_mortScore,0,583,,0.42212958491945096,0.11510946122298399,3.6672014657572216,0.00026772811467848503,0.19604822117346074,0.6482109486654412,0.022623271164133985,,,,,0.42 (0.2; 0.65),0.02
linear,smokingyn,aa_mortScore,1,583,,0.5049913119524694,0.11453367569137685,4.40910770482231,1.2367692681981605e-05,0.2800408229132835,0.7299418009916552,0.032376629274745494,,,,,0.5 (0.28; 0.73),0.03
linear,smokingyn,aa_mortScore,2,583,,0.5004063359423722,0.11459296153376297,4.36681563374148,1.493216378994844e-05,0.27533859619586865,0.7254740756888757,0.03434868894027321,,,,,0.5 (0.28; 0.73),0.03
linear,smokingyn,aa_mortScore,3,581,,0.4832895097141654,0.11452473895875785,4.219957313224748,2.8376242557098814e-05,0.258353317867527,0.7082257015608038,0.041489039664387994,,,,,0.48 (0.26; 0.71),0.04
linear,smokingyn,aa_mortScore,4,581,,0.5473479644890565,0.11061572873765897,4.948192908326542,9.84717564466011e-07,0.33008860372020954,0.7646073252579035,0.11373080883255748,,,,,0.55 (0.33; 0.76),0.11
linear,smokingyn,aa_mortScore,5,581,,0.5325942043499208,0.10971273615277585,4.854442820642802,1.5582971180559411e-06,0.31710682228072395,0.7480815864191176,0.138908934986956,,,,,0.53 (0.32; 0.75),0.14
linear,bmi,aa_coefs_frailty_cmb_ffs,0,996,,0.09822482960163208,0.006496961716107922,15.118579097996404,1.2334499697464079e-46,0.08547549446359594,0.11097416473966822,0.18695957356479898,,,,,0.1 (0.09; 0.11),0.19
linear,bmi,aa_coefs_frailty_cmb_ffs,1,996,,0.09782533337499662,0.006503022805226869,15.043055561233544,3.1290489252262122e-46,0.08506410423791053,0.11058656251208271,0.18544187672461654,,,,,0.1 (0.09; 0.11),0.19
linear,bmi,aa_coefs_frailty_cmb_ffs,2,996,,0.09846363381595215,0.0063437084153575825,15.52146274213676,8.285580729101063e-49,0.08601502053587684,0.11091224709602746,0.22579521017739734,,,,,0.1 (0.09; 0.11),0.23
linear,bmi,aa_coefs_frailty_cmb_ffs,3,993,,0.0958968858465018,0.006288529639781095,15.249492542717823,2.5707807756351217e-47,0.08355649205161245,0.10823727964139115,0.244797125478608,,,,,0.1 (0.08; 0.11),0.24
linear,bmi,aa_coefs_frailty_cmb_ffs,4,993,,0.10098836234615924,0.0060400700788957465,16.71973355061173,1.8898429134981236e-55,0.08913552232959851,0.11284120236271997,0.30935388792884233,,,,,0.1 (0.09; 0.11),0.31
linear,bmi,aa_coefs_frailty_cmb_ffs,5,993,,0.10012804972670479,0.006054628441432252,16.537439199657808,2.0931364168166464e-54,0.08824661128653803,0.11200948816687155,0.31522035642218027,,,,,0.1 (0.09; 0.11),0.32
linear,bmi,aa_coefs_frailty_cmb_ffs,6,583,,0.09143267255602228,0.009089663151735199,10.05897259664325,4.75958097595011e-22,0.07358000592417716,0.1092853391878674,0.3019174541046802,0.3281563624601532,0.25747250452607345,0.3988402203942329,1.2407382946374346e-18,0.09 (0.07; 0.11),0.3
linear,bmi,aa_coefs_frailty_cmb_ffs,7,583,,0.09143267255602228,0.009089663151735199,10.05897259664325,4.75958097595011e-22,0.07358000592417716,0.1092853391878674,0.3019174541046802,0.3281563624601532,0.25747250452607345,0.3988402203942329,1.2407382946374346e-18,0.09 (0.07; 0.11),0.3
linear,bmi,aa_coefs_frailty_cmb_ffs,8,583,,0.09461598561537021,0.008791532825530175,10.76217168189489,9.515158635453394e-25,0.0773488032205302,0.11188316801021023,0.35007713919416805,0.3360270458450702,0.267725040517496,0.4043290511726444,1.4057836158920593e-20,0.09 (0.08; 0.11),0.35
linear,bmi,aa_coefs_frailty_cmb_ffs,9,581,,0.09190103532011502,0.008786360202281247,10.45951147054662,1.4643803562202906e-23,0.074643824046303,0.10915824659392705,0.3584890580290476,0.32984305514535095,0.2616516124345656,0.3980344978561363,5.544980006967238e-20,0.09 (0.07; 0.11),0.36
linear,bmi,aa_coefs_frailty_cmb_ffs,10,581,,0.09826033882558823,0.008655245027877593,11.352692905758586,4.317961184911273e-27,0.08126058743845854,0.11526009021271791,0.38990351311547067,0.2918260746479965,0.22386727232260203,0.3597848769733909,2.7022404135423386e-16,0.1 (0.08; 0.12),0.39
linear,bmi,aa_coefs_frailty_cmb_ffs,11,581,,0.09872822248515056,0.008668978337518028,11.38868026210998,3.145262437314038e-27,0.081701372174215,0.11575507279608613,0.39288620383339024,0.2819259305435309,0.2130290436315485,0.35082281745551325,5.277531599746922e-15,0.1 (0.08; 0.12),0.39
linear,bmi,aa_coefs_frailty_cmb,0,996,,0.09256686587916388,0.006580009124872659,14.067893238819073,3.978241974718212e-41,0.07965456237330404,0.10547916938502372,0.1660413516207102,,,,,0.09 (0.08; 0.11),0.17
linear,bmi,aa_coefs_frailty_cmb,1,996,,0.09200954437127935,0.006587868351957567,13.966512300437664,1.3109564816251045e-40,0.07908181828415618,0.10493727045840252,0.16404798519375696,,,,,0.09 (0.08; 0.1),0.16
linear,bmi,aa_coefs_frailty_cmb,2,996,,0.09263639311382914,0.006436556901370497,14.392227790933479,8.513588355929753e-43,0.08000557806464083,0.10526720816301745,0.2029663554300578,,,,,0.09 (0.08; 0.11),0.2
linear,bmi,aa_coefs_frailty_cmb,3,993,,0.09020865470145109,0.006393172942876874,14.110153988867062,2.5140742049369417e-41,0.07766291249569779,0.10275439690720439,0.219454336146926,,,,,0.09 (0.08; 0.1),0.22
linear,bmi,aa_coefs_frailty_cmb,4,993,,0.09609921902140683,0.006055306333502254,15.870248956641172,1.076123238224272e-50,0.08421647986693154,0.10798195817588213,0.30586514293715217,,,,,0.1 (0.08; 0.11),0.31
linear,bmi,aa_coefs_frailty_cmb,5,993,,0.0948256977251205,0.00605081057639986,15.671569375344806,1.3594575046108017e-49,0.08295175135961927,0.10669964409062174,0.3160836866832869,,,,,0.09 (0.08; 0.11),0.32
linear,bmi,aa_coefs_frailty_cmb,6,583,,0.08453614445077094,0.00918172893510893,9.206996312810233,6.05245459502526e-19,0.06650265486527687,0.10256963403626501,0.28770460677180243,0.33948100602092784,0.2680812178434555,0.4108807941984002,2.0689455363105198e-19,0.08 (0.07; 0.1),0.29
linear,bmi,aa_coefs_frailty_cmb,7,583,,0.08453614445077094,0.00918172893510893,9.206996312810233,6.05245459502526e-19,0.06650265486527687,0.10256963403626501,0.28770460677180243,0.33948100602092784,0.2680812178434555,0.4108807941984002,2.0689455363105198e-19,0.08 (0.07; 0.1),0.29
linear,bmi,aa_coefs_frailty_cmb,8,583,,0.08737111921842855,0.008953555068565159,9.75826010443359,6.276299545791419e-21,0.0697857138608781,0.104956524575979,0.32590108589440914,0.34649042934325347,0.27692966239508626,0.4160511962914207,5.077968612491395e-21,0.09 (0.07; 0.1),0.33
linear,bmi,aa_coefs_frailty_cmb,9,581,,0.08498487263046964,0.008966140238932127,9.478423308778337,6.650466884266584e-20,0.06737455699900877,0.10259518826193051,0.3319682312982858,0.3409840970623213,0.27139737123229407,0.41057082289234853,1.9718599543766523e-20,0.08 (0.07; 0.1),0.33
linear,bmi,aa_coefs_frailty_cmb,10,581,,0.09320803697961248,0.008693518245446355,10.721555341352696,1.41744205740441e-24,0.07613311323383104,0.11028296072539392,0.38449592898144436,0.29182464455013174,0.22356533056750116,0.3600839585327623,3.5837872953016386e-16,0.09 (0.08; 0.11),0.38
linear,bmi,aa_coefs_frailty_cmb,11,581,,0.09402422771199255,0.008684271913277143,10.82695574838479,5.557485417963289e-25,0.0769673390949232,0.1110811163290619,0.39074220702216744,0.27748842859770634,0.2084699956720495,0.3465068615233632,1.467390023503563e-14,0.09 (0.08; 0.11),0.39
linear,bmi,aa_coefs_mort_cmb,0,996,,0.026333344699613778,0.007156761557750571,3.679505665672976,0.0002462324589312442,0.012289249076184991,0.040377440323042565,0.013437460130666823,,,,,0.03 (0.01; 0.04),0.01
linear,bmi,aa_coefs_mort_cmb,1,996,,0.025359236349919382,0.007160299862300138,3.5416444614895095,0.00041609355339832145,0.01130819732240511,0.039410275377433655,0.01246170549331238,,,,,0.03 (0.01; 0.04),0.01
linear,bmi,aa_coefs_mort_cmb,2,996,,0.024289333168485437,0.006740801187015523,3.603330300747157,0.0003297518298299032,0.011061482567426756,0.03751718376954412,0.12583691042806644,,,,,0.02 (0.01; 0.04),0.13
linear,bmi,aa_coefs_mort_cmb,3,993,,0.022351970399304137,0.006722579945457485,3.3249095705299254,0.00091696672446482,0.009159811246586998,0.03554412955202128,0.1369472095223384,,,,,0.02 (0.01; 0.04),0.14
linear,bmi,aa_coefs_mort_cmb,4,993,,0.030209499882703737,0.006121090710104924,4.935313216782227,9.387747257807772e-07,0.018197667575123304,0.04222133219028417,0.29070116370864496,,,,,0.03 (0.02; 0.04),0.29
linear,bmi,aa_coefs_mort_cmb,5,993,,0.028920383995407622,0.006119590198631682,4.725869389403577,2.6241003617029814e-06,0.016911466366947764,0.04092930162386748,0.3004471519320183,,,,,0.03 (0.02; 0.04),0.3
linear,bmi,aa_coefs_mort_cmb,6,583,,0.012377740223571344,0.009826748258087612,1.2595967555578942,0.20832149300758473,-0.006922607632907019,0.03167808808004971,0.18411140594500652,0.4134412882165882,0.3370256426383432,0.4898569337948332,3.2072048591048285e-24,0.01 (-0.01; 0.03),0.18
linear,bmi,aa_coefs_mort_cmb,7,583,,0.012377740223571344,0.009826748258087612,1.2595967555578942,0.20832149300758473,-0.006922607632907019,0.03167808808004971,0.18411140594500652,0.4134412882165882,0.3370256426383432,0.4898569337948332,3.2072048591048285e-24,0.01 (-0.01; 0.03),0.18
linear,bmi,aa_coefs_mort_cmb,8,583,,0.007617094719139146,0.009177091196778026,0.8300118802146613,0.4068741525858339,-0.01040735115322109,0.02564154059149938,0.2918215541755854,0.40167067917667876,0.33037324512812116,0.47296811322523635,5.998448027639993e-26,0.01 (-0.01; 0.03),0.29
